1	1	0	812.38	371.414	799.362	381.24
1	38	0	783.101	397.099	814.606	369.532
1	39	0	814.606	369.532	833.847	325.454
1	43	0	817.84	339.168	793.933	399.329
1	52	0	781.311	438.908	806.658	357.604
1	56	0	782.045	395.131	803.898	374.11
1	77	0	765.615	465.922	818.768	373.886
1	97	0	797.297	395.895	817.032	374.61
1	102	0	816.772	352.503	823.958	346.772
1	103	0	823.958	346.772	821.94	344.058
1	104	0	821.94	344.058	802.643	373.217
1	105	0	802.643	373.217	803.479	363.177
1	106	0	803.479	363.177	805.695	364.739
1	276	1	796.791	400.113	821.852	367.091
1	461	2	769.553	461.942	807.304	392.863
1	463	2	796.209	420.17	811.15	383.91
1	464	2	811.15	383.91	821.746	361.278
1	465	2	821.746	361.278	800.297	408.459
1	469	2	832.743	313.004	821.179	370.165
1	470	2	821.179	370.165	715.274	500.432
1	505	2	790.736	435.965	814.858	355.449
1	506	2	814.858	355.449	815.623	385.274
1	779	4	817.909	354.852	828.194	335.209
1	780	4	828.194	335.209	823.27	352.984
1	781	4	823.27	352.984	801.457	364.212
1	818	4	820.117	351.976	800.207	399.509
1	839	4	795.894	402.886	809.955	370.391
1	840	4	809.955	370.391	803.255	378.79
1	861	4	820.063	345.091	809.222	354.262
1	862	4	809.222	354.262	807.548	386.278
1	864	4	798.638	381.484	818.222	367.929
1	865	4	818.222	367.929	829.628	322.019
1	884	4	787.035	432.902	820.93	360.529
1	885	4	820.93	360.529	822.096	328.752
1	892	4	794.139	378.667	813.745	362.358
1	893	4	813.745	362.358	805.008	375.005
1	894	4	805.008	375.005	817.698	363.196
1	906	4	810.008	369.319	780.831	420.555
1	923	4	784.379	399.215	803.666	357.435
1	1065	4	740.792	368.114	810.842	359.126
1	1100	4	803.498	396.076	817.019	373.922
1	3048	10	827.135	352.982	826.364	354.681
1	3049	10	826.364	354.681	803.106	374.661
1	3050	10	803.106	374.661	819.736	370.959
1	3105	10	755.851	454.182	796.398	382.6
1	3106	10	796.398	382.6	822.151	355.531
1	3107	10	822.151	355.531	818.216	343.751
1	3108	10	818.216	343.751	829.202	322.64
1	3125	10	822.309	348.259	815.71	358.186
1	3126	10	815.71	358.186	810.598	385.604
1	3127	10	810.598	385.604	822.009	371.679
1	3128	10	822.009	371.679	822.372	375.573
1	3131	10	793.034	390.013	823.171	355.511
1	3132	10	823.171	355.511	828.973	302.292
1	3135	10	813.114	347.833	824.915	359.148
1	3136	10	824.915	359.148	813.096	362.753
1	3137	10	813.096	362.753	764.337	459.751
1	3154	10	822.757	352.841	806.126	368.326
1	3319	11	823.97	351.363	814.439	376.345
1	3320	11	814.439	376.345	818.582	371.671
1	3374	11	750.969	454.356	821.34	355.088
1	3375	11	821.34	355.088	816.346	341.187
1	3395	11	817.357	348.589	817.685	374.444
1	3397	11	791.8	390.344	806.87	369.153
1	3402	11	828.498	347.828	810.832	354.612
1	3403	11	810.832	354.612	815.254	377.094
1	3419	11	821.07	368.178	817.49	367.791
1	3424	11	821.756	334.039	808.4	392.994
1	3441	11	833.915	333.104	801.325	380.894
1	3443	11	791.386	379.641	806.392	358.986
1	3450	11	721.701	484.928	806.232	386.075
1	3455	11	800.056	407.24	813.929	372.377
1	3540	11	803.414	395.466	802.271	384.777
1	3544	11	820.396	359.239	805.081	394.897
1	3563	11	798.766	388.52	819.147	374.644
1	3564	11	819.147	374.644	818.782	374.651
1	3574	11	803.736	393.164	808.294	383.202
1	3583	11	806.979	387.054	813.924	372.148
1	3584	11	813.924	372.148	815.631	377.775
1	3585	11	815.631	377.775	816.444	378.371
1	3989	13	833.882	339.226	831.862	332.457
1	3998	13	805.644	342.093	824.431	277.44
1	4012	13	825.692	337.938	828.362	332.451
1	4021	13	828.98	334.351	800.276	391.321
1	4032	13	817.827	342.458	820.145	357.485
1	4033	13	820.145	357.485	796.339	375.41
1	4034	13	796.339	375.41	801.325	368.959
1	4064	13	835.14	304.615	821.893	361.351
1	4065	13	821.893	361.351	801.748	388.078
1	4066	13	801.748	388.078	810.924	387.511
1	4067	13	810.924	387.511	815.766	365.224
1	4069	13	798.143	374.379	797.926	382.417
1	4071	13	828.5	355.862	831.428	328.716
1	4082	13	818.728	347.796	805.933	349.891
1	4169	13	811.778	350.538	823.041	293.001
1	4176	13	812.48	313.339	815.29	363.092
1	4229	13	816.36	341.952	856.711	225.285
1	0	0	824.264	351.51	812.38	371.414
1	11	0	795.694	387.97	808.337	389.552
1	37	0	761.567	411.685	783.101	397.099
1	57	0	803.898	374.11	795.164	331.211
1	96	0	803.247	366.395	797.297	395.895
1	107	0	805.695	364.739	779.902	381.632
1	115	0	774.967	402.847	779.35	399.316
1	466	2	800.297	408.459	806.627	395.707
1	507	2	815.623	385.274	721.228	495.035
1	787	4	765.109	422.018	790.149	387.776
1	788	4	790.149	387.776	802.125	388.759
1	789	4	802.125	388.759	822.642	374.42
1	834	4	785.311	370.429	796.854	375.629
1	841	4	803.255	378.79	775.173	326.566
1	863	4	807.548	386.278	798.638	381.484
1	954	4	782.753	417.992	805.264	396.959
1	975	4	756.988	392.498	779.483	382.635
1	981	4	780.388	444.282	797.003	391.769
1	1050	4	744.667	360.692	804.622	377.767
1	1051	4	804.622	377.767	817.739	317.823
1	1101	4	817.019	373.922	734.107	413.23
1	1107	4	788.405	396.074	801.487	397.723
1	1156	4	807.387	389.418	672.346	416.994
1	3052	10	795.836	355.91	792.982	379.226
1	3053	10	792.982	379.226	789.233	385.499
