0	0	824.264	351.51	812.38	371.414
1	0	812.38	371.414	799.362	381.24
2	0	799.362	381.24	778.63	316.321
3	0	778.63	316.321	792.784	332.636
4	0	792.784	332.636	632.181	501.93
5	0	632.181	501.93	640.113	525.33
6	0	640.113	525.33	715.935	464.465
7	0	715.935	464.465	737.207	439.331
8	0	737.207	439.331	782.174	406.222
9	0	782.174	406.222	796.935	404.012
10	0	796.935	404.012	795.694	387.97
11	0	795.694	387.97	808.337	389.552
12	0	808.337	389.552	805.299	359.009
13	0	805.299	359.009	775.553	331.378
14	0	775.553	331.378	743.721	340.973
15	0	743.721	340.973	748.599	308.897
16	0	748.599	308.897	741.014	332.537
17	0	741.014	332.537	718.129	340.955
18	0	718.129	340.955	712.12	347.273
19	0	712.12	347.273	711.33	379.723
20	0	711.33	379.723	742.334	376.651
21	0	742.334	376.651	733.872	384.395
22	0	733.872	384.395	736.685	422.665
23	0	736.685	422.665	781.443	418.095
24	0	781.443	418.095	777.771	444.716
25	0	777.771	444.716	773.496	442.201
26	0	773.496	442.201	773.435	398.823
27	0	773.435	398.823	771.28	388.615
28	0	771.28	388.615	793.759	397.802
29	0	793.759	397.802	775.62	418.671
30	0	775.62	418.671	770.313	407.531
31	0	770.313	407.531	769.404	441.671
32	0	769.404	441.671	761.107	434.492
33	0	761.107	434.492	747.225	461.01
34	0	747.225	461.01	769.563	442.432
35	0	769.563	442.432	771.507	416.994
36	0	771.507	416.994	761.567	411.685
37	0	761.567	411.685	783.101	397.099
38	0	783.101	397.099	814.606	369.532
39	0	814.606	369.532	833.847	325.454
40	0	833.847	325.454	827.585	314.027
41	0	827.585	314.027	801.098	312.957
42	0	801.098	312.957	817.84	339.168
43	0	817.84	339.168	793.933	399.329
44	0	793.933	399.329	781.746	434.767
45	0	781.746	434.767	766.187	305.786
46	0	766.187	305.786	734.658	335.802
47	0	734.658	335.802	790.691	401.46
48	0	790.691	401.46	785.556	423.751
49	0	785.556	423.751	727.456	332.734
50	0	727.456	332.734	774.059	329.419
51	0	774.059	329.419	781.311	438.908
52	0	781.311	438.908	806.658	357.604
53	0	806.658	357.604	801.483	310.119
54	0	801.483	310.119	779.157	364.815
55	0	779.157	364.815	782.045	395.131
56	0	782.045	395.131	803.898	374.11
57	0	803.898	374.11	795.164	331.211
58	0	795.164	331.211	804.474	322.07
59	0	804.474	322.07	786.393	310.272
60	0	786.393	310.272	776.367	308.257
61	0	776.367	308.257	768.745	341.768
62	0	768.745	341.768	798.014	319.676
63	0	798.014	319.676	780.526	308.402
64	0	780.526	308.402	761.57	304.502
65	0	761.57	304.502	752.401	349.06
66	0	752.401	349.06	783.24	333.059
67	0	783.24	333.059	774.907	312.112
68	0	774.907	312.112	737.13	319.534
69	0	737.13	319.534	746.398	335.87
70	0	746.398	335.87	774.569	305.615
71	0	774.569	305.615	772.472	298.696
72	0	772.472	298.696	784.367	326.915
73	0	784.367	326.915	751.802	296.744
74	0	751.802	296.744	739.505	321.857
75	0	739.505	321.857	788.644	381.226
76	0	788.644	381.226	765.615	465.922
77	0	765.615	465.922	818.768	373.886
78	0	818.768	373.886	783.327	290.289
79	0	783.327	290.289	789.644	336.372
80	0	789.644	336.372	808.614	329.102
81	0	808.614	329.102	802.356	317.905
82	0	802.356	317.905	782.161	333.846
83	0	782.161	333.846	793.66	392.372
84	0	793.66	392.372	780.914	401.121
85	0	780.914	401.121	765.034	425.922
86	0	765.034	425.922	769.992	421.92
87	0	769.992	421.92	791.228	367.02
88	0	791.228	367.02	754.436	360.647
89	0	754.436	360.647	781.881	338.442
90	0	781.881	338.442	783.734	344.066
91	0	783.734	344.066	779.612	345.909
92	0	779.612	345.909	756.726	374.219
93	0	756.726	374.219	752.286	346.767
94	0	752.286	346.767	783.915	326.159
95	0	783.915	326.159	803.247	366.395
96	0	803.247	366.395	797.297	395.895
97	0	797.297	395.895	817.032	374.61
98	0	817.032	374.61	805.09	323.818
99	0	805.09	323.818	768.654	324.938
100	0	768.654	324.938	780.662	327.679
101	0	780.662	327.679	816.772	352.503
102	0	816.772	352.503	823.958	346.772
103	0	823.958	346.772	821.94	344.058
104	0	821.94	344.058	802.643	373.217
105	0	802.643	373.217	803.479	363.177
106	0	803.479	363.177	805.695	364.739
107	0	805.695	364.739	779.902	381.632
108	0	779.902	381.632	781.186	416.034
109	0	781.186	416.034	782.789	427.937
110	0	782.789	427.937	777.771	416.638
111	0	777.771	416.638	766.778	433.614
112	0	766.778	433.614	766.616	448.765
113	0	766.616	448.765	784.042	424.699
114	0	784.042	424.699	774.967	402.847
115	0	774.967	402.847	779.35	399.316
116	0	779.35	399.316	775.287	364.511
117	0	775.287	364.511	758.286	379.772
118	0	758.286	379.772	746.346	360.811
119	0	746.346	360.811	739.02	382.838
120	0	739.02	382.838	730.392	365.57
121	0	730.392	365.57	735.594	366.918
122	0	735.594	366.918	731.366	367.003
123	0	731.366	367.003	690.022	414.727
124	0	690.022	414.727	700.723	405.792
125	0	700.723	405.792	698.88	408.659
126	0	698.88	408.659	686.471	407.914
127	0	686.471	407.914	691.539	409.954
128	0	691.539	409.954	703.021	399.856
129	0	703.021	399.856	712.068	396.155
130	0	712.068	396.155	704.931	388.649
131	0	704.931	388.649	697.202	404.639
132	0	697.202	404.639	714.148	390.3
133	0	714.148	390.3	718.319	423.109
134	0	718.319	423.109	694.332	415.176
135	0	694.332	415.176	729.571	380.427
136	0	729.571	380.427	737.068	375.762
137	0	737.068	375.762	735.373	378.78
138	0	735.373	378.78	723.957	368.53
139	0	723.957	368.53	703.898	387.981
140	0	703.898	387.981	694.559	403.621
141	0	694.559	403.621	698.059	407.605
142	0	698.059	407.605	674.685	421.307
143	0	674.685	421.307	683.819	426.402
144	0	683.819	426.402	696.548	400.751
145	0	696.548	400.751	708.827	398.362
146	0	708.827	398.362	706.171	384.723
147	0	706.171	384.723	733.378	353.422
148	0	733.378	353.422	736.734	385.408
149	0	736.734	385.408	732.263	368.209
150	0	732.263	368.209	712.416	375.341
151	0	712.416	375.341	748.135	418.84
152	0	748.135	418.84	685.475	405.257
153	0	685.475	405.257	734.057	374.599
154	0	734.057	374.599	745.674	383.851
155	0	745.674	383.851	714.519	370.709
156	0	714.519	370.709	697.495	392.7
157	0	697.495	392.7	669.299	417.82
158	0	669.299	417.82	693.548	420.164
159	0	693.548	420.164	685.708	426.058
160	0	685.708	426.058	702.845	434.205
161	0	702.845	434.205	746.459	446.949
162	0	746.459	446.949	692.62	449.326
163	0	692.62	449.326	691.991	430.751
164	0	691.991	430.751	697.821	430.558
165	0	697.821	430.558	696.16	403.436
166	0	696.16	403.436	713.436	403.242
167	0	713.436	403.242	744.313	381.201
