1	10	794.289	410.875	804.638	386.642
1	10	806.599	306.801	793.309	305.694
1	10	789.644	336.372	808.614	329.102
1	10	804.656	339.894	780.22	347.274
1	10	790.077	435.825	786.667	444.768
1	10	796.144	420.631	794.613	428.619
1	10	792.286	424.993	790.737	428.008
1	10	802.137	401.383	807.498	399.515
1	10	794.137	422.507	803.414	395.466
1	10	800.599	397.053	802.125	388.759
1	10	804.412	394.222	802.655	385.841
1	10	773.697	349.395	783.734	344.066
1	10	773.183	345.197	772.468	349.955
1	10	779.653	344.148	778.39	350.83
1	10	776.067	351.413	781.51	353.98
1	10	769.721	347.256	776.923	342.444
1	10	814.976	318.261	786.31	270.26
1	10	801.363	402.929	805.116	384.873
1	10	803.498	396.076	806.347	384.389
1	10	807.498	399.515	809.295	394.123
1	10	807.204	399.368	812.169	383.813
1	10	809.042	392.216	774.705	456.56
1	10	805.473	388.462	807.971	393.461
1	10	781.676	315.417	775.528	322.045
1	10	772.233	329.227	770.714	318.011
1	10	807.129	339.538	789.555	343.413
1	10	809.805	251.494	815.579	275.861
1	10	808.358	263.919	807.976	270.813
1	10	807.085	269.989	812.808	275.841
1	10	825.041	274.979	817.889	274.589
1	10	823.904	272.63	814.07	277.039
1	10	801.027	242.11	803.072	273.744
1	10	775.016	357.707	810.008	369.319
1	10	817.019	373.922	734.107	413.23
1	10	818.782	374.651	751.834	377.836
1	10	835.14	304.615	822.589	375.493
1	10	758.336	303.114	771.328	323.66
1	10	759.988	345.311	778.4	347.387
1	10	764.61	354.857	763.357	366.052
1	10	752.725	362.748	751.483	366.598
1	10	754.077	353.004	757.655	353.315
1	10	750.532	291.109	752.096	292.913
1	10	752.096	292.913	756.359	290.838
1	10	756.359	290.838	768.822	298.464
1	10	764.642	289.216	761.172	282.936
1	10	757.654	285.915	750.479	280.4
1	10	752.056	286.794	756.957	283.711
1	10	780.757	316.966	797.841	334.064
1	10	778.898	307.134	776.994	314.594
1	10	774.075	302.565	763.673	299.946
1	10	780.811	300.133	770.561	301.795
1	10	765.642	299.982	787.938	322.864
1	10	772.336	295.256	792.168	311.073
1	10	770.547	305.009	784.312	312.074
1	10	804.19	314.578	789.8	313.11
1	10	802.838	312.386	790.35	311.339
1	10	802.339	313.009	790.221	304.303
1	10	778.587	341.722	783.24	333.059
1	10	776.793	343.288	781.881	338.442
1	10	781.881	338.442	761.723	340.533
1	10	773.594	316.04	819.445	319.395
1	10	778.4	347.387	779.753	341.698
1	10	775.149	333.146	751.561	339.055
1	10	780.803	339.305	767.106	343.867
1	10	779.447	348.819	762.257	341.822
1	10	776.91	329.821	790.145	323.967
1	10	776.923	342.444	782.089	345.782
1	10	803.898	374.11	795.164	331.211
1	10	795.164	331.211	804.474	322.07
1	10	817.032	374.61	805.09	323.818
1	10	790.359	339.571	793.966	325.573
1	10	790.221	304.303	788.154	326.686
1	10	775.736	289.831	787.736	327.765
1	10	771.421	384.327	772.997	386.82
1	10	768.692	386.601	762.803	391.539
1	10	777.839	384.428	789.26	363.081
1	10	771.025	386.631	778.736	385.634
1	10	778.736	385.634	780.171	392.337
1	10	765.436	368.076	753.979	363.564
1	10	757.124	368.09	758.879	368.361
1	10	766.13	362.171	768.193	359.375
1	10	753.336	368.243	751.627	366.518
1	10	759.527	359.933	767.32	363.448
1	10	757.756	358.821	775.276	355.942
1	10	763.357	366.052	759.367	359.171
1	10	765.184	354.31	761.136	356.228
1	10	836.146	311.711	829.569	306.947
1	10	835.978	318.447	828.981	302.751
1	10	793.412	394.749	795.694	387.97
1	10	795.694	387.97	803.067	388.434
1	10	803.067	388.434	791.279	393.721
1	10	791.279	393.721	790.794	391.129
1	10	796.137	380.31	793.66	392.372
1	10	807.304	392.863	802.5	393.342
1	10	809.391	395.346	806.502	396.858
1	10	806.231	394.032	806.627	395.707
1	10	807.548	386.278	795.36	393.639
1	10	801.512	391.143	772.301	416.595
1	10	803.896	389.947	788.283	397.377
1	10	796.479	391.015	800.364	388.182
1	10	796.171	390.103	789.233	385.499
1	10	790.312	376.755	796.398	382.6
1	10	787.502	386.528	743.299	421.538
1	10	798.817	383.317	799.331	391.493
1	10	795.931	392.939	801.668	387.697
1	10	800.118	382.678	806.232	386.075
1	10	791.425	389.739	795.139	389.512
1	10	803.77	391.021	808.294	383.202
1	10	800.207	387.573	799.06	384.612
1	10	801.748	388.078	805.782	389.374
1	10	805.782	389.374	810.924	387.511
1	10	818.07	379.562	757.038	467.394
1	10	813.961	374.136	800.068	371.968
1	10	815.512	375.253	803.106	374.661
1	10	816.049	372.717	791.8	390.344
1	10	815.254	377.094	773.427	430.344
1	10	813.929	372.377	759.195	417.547
1	10	817.091	377.822	798.603	399.541
1	10	816.444	378.371	782.509	412.565
1	10	801.325	368.959	680.094	454.166
1	10	804.474	322.07	786.393	310.272
1	10	790.655	339.794	767.985	340.1
1	10	779.902	381.632	783.611	381.098
1	10	772.862	371.445	775.287	364.511
1	10	777.386	375.639	769.209	371.06
1	10	769.209	371.06	775.873	364.652
1	10	775.873	364.652	779.217	368.104
1	10	784.0	382.467	768.692	386.601
1	10	770.796	370.11	781.68	367.213
1	10	782.002	364.911	788.018	370.91
1	10	774.705	456.56	832.743	313.004
1	10	772.468	349.955	793.292	336.451
1	10	783.465	349.274	796.483	339.523
1	10	774.918	324.582	798.881	335.114
1	10	797.237	332.928	790.655	339.794
1	10	808.016	391.93	809.391	395.346
1	10	813.132	384.635	805.768	400.621
1	10	812.169	383.813	806.231	394.032
1	10	818.01	380.252	809.042	392.216
1	10	802.788	381.171	800.207	399.509
1	10	804.638	386.642	805.791	389.909
1	10	806.232	386.075	795.759	419.491
1	10	807.625	378.549	801.325	368.959
1	10	808.614	329.102	782.802	317.154
1	10	807.282	387.66	809.07	377.831
1	10	807.468	385.897	807.088	381.084
1	10	801.668	387.697	800.03	381.839
1	10	820.393	378.98	816.049	372.717
1	10	809.412	396.493	805.502	374.077
1	10	806.187	387.606	806.068	381.105
1	10	804.61	353.284	754.877	317.185
1	10	794.87	374.827	816.802	374.002
1	10	806.392	358.986	788.0	357.981
1	10	773.354	414.355	782.174	406.222
1	10	781.042	412.135	783.242	404.823
1	10	802.557	396.478	795.956	406.327
1	10	793.54	385.795	792.071	405.181
1	10	790.691	401.46	794.48	413.319
1	10	793.66	392.372	780.914	401.121
1	10	769.553	461.942	802.137	401.383
1	10	805.768	400.621	800.297	408.459
1	10	800.297	408.459	801.65	402.693
1	10	803.204	391.951	796.734	405.011
1	10	796.734	405.011	800.905	413.802
1	10	765.109	422.018	779.771	402.368
1	10	788.963	398.664	792.835	411.057
1	10	779.55	406.274	777.744	399.195
1	10	800.207	399.509	791.781	405.264
1	10	773.959	435.535	791.362	418.278
1	10	780.831	420.555	795.778	412.528
1	10	780.887	411.603	791.841	408.552
1	10	781.264	416.262	784.379	399.215
1	10	797.517	399.946	793.349	399.264
1	10	793.349	399.264	796.593	409.222
1	10	796.593	409.222	789.227	413.119
1	10	789.227	413.119	785.607	418.547
1	10	780.388	444.282	792.605	410.45
1	10	781.225	406.164	783.061	406.892
1	10	783.061	406.892	785.247	402.793
1	10	800.478	402.411	802.183	403.907
1	10	802.183	403.907	790.031	409.277
1	10	801.729	391.062	800.386	405.32
1	10	781.094	402.953	788.937	401.266
1	10	807.971	393.461	798.946	410.322
1	10	795.085	414.531	787.98	404.728
1	10	810.212	384.464	802.172	403.295
1	10	794.805	415.149	800.507	407.996
1	10	791.433	398.155	789.34	403.323
1	10	781.925	420.534	783.166	420.662
1	10	783.166	420.662	799.345	400.215
1	10	770.528	423.287	788.074	401.895
1	10	793.108	414.035	795.264	400.373
1	10	802.655	385.841	792.814	405.931
1	10	792.814	405.931	793.282	403.627
1	10	809.398	387.771	803.593	405.256
1	10	803.593	405.256	792.961	406.005
1	10	792.961	406.005	790.92	406.046
1	10	790.377	400.242	784.412	400.974
1	10	797.327	413.492	788.431	409.462
1	10	791.851	405.109	792.509	397.215
1	10	802.5	393.342	818.07	379.562
1	10	790.271	394.43	810.427	376.273
1	10	807.196	386.974	820.393	378.98
1	10	806.558	384.002	817.091	377.822
1	10	805.889	379.272	816.444	378.371
1	10	805.95	382.637	817.613	378.5
1	10	806.068	381.105	815.022	376.334
1	10	799.829	374.88	799.592	389.804
1	10	803.106	374.661	806.971	382.617
1	10	805.502	374.077	810.212	384.464
1	10	802.117	372.386	800.276	391.321
1	10	798.403	372.614	801.527	383.951
1	10	803.247	366.395	801.21	398.571
1	10	795.836	355.91	792.982	379.226
1	10	762.965	400.411	796.354	336.466
1	10	795.989	360.268	793.966	381.196
1	10	829.202	322.64	801.197	338.127
1	10	832.661	320.428	825.135	291.887
1	10	823.832	324.05	801.786	326.562
1	10	814.472	326.535	732.689	379.523
1	10	811.284	280.156	807.691	326.519
1	10	779.547	382.175	771.28	388.615
1	10	786.231	364.902	779.157	364.815
1	10	786.47	377.98	779.902	381.632
1	10	785.311	370.429	783.385	368.785
1	10	777.438	382.447	777.931	381.519
1	10	797.582	379.593	780.86	398.138
1	10	800.03	381.839	780.158	399.606
1	10	781.68	367.213	788.367	366.083
1	10	788.0	357.981	784.703	365.086
1	10	789.26	363.081	784.916	376.711
1	10	786.605	365.43	790.911	369.628
1	10	788.064	361.499	733.073	388.542
1	10	822.096	328.752	799.858	328.744
1	10	814.465	334.033	669.343	424.244
1	10	735.824	447.468	832.661	320.428
